Alpha,Cl,Cd
340.24701305918313,0.1173814342800083,0.2130775569503624
27.53098082800778,-1.5178220670458322,0.6633462234987537
304.13753820505696,0.6891209980282815,1.302218928040256
198.60211169769383,-0.24730937960979,0.2208944845781836
340.94526257293694,0.1067588169747477,0.2075722772844287
40.598221728257855,-1.9662396848170047,1.2208831558958355
153.31564323423174,1.1237814637199075,0.5073951302819297
108.82717421505974,0.9891068201286476,2.943232922114868
84.18894137260351,-0.8162360692192135,5.885407125047117
156.10864128924703,1.0447279935935383,0.412320928081356
258.9508196721312,-0.0013674151442772,3.725579521302897
175.1608780216727,0.4311433051798918,0.1073242015157085
125.4854126146152,1.10844014462983,1.5873463883744956
166.98138371769937,0.7095964825726925,0.1997724274824658
141.9441511530981,1.5897576554162258,1.0161942543755398
133.56515698805225,1.1408705055218,1.197445126064571
201.3951097527091,-0.2034108723038058,0.2467390209797069
272.51681022506256,0.914682405445614,5.994791826755004
195.70936371214228,-0.2397998836680114,0.1861135383076806
94.16393442622952,0.2951846993800165,6.105936613389687
19.85023617671576,-1.177315199266337,0.4178136766212004
337.8530147263129,0.132863338104437,0.2408831295688286
131.6699083078633,1.1344880025294213,1.2765851536943398
79.89969435954433,-1.115350674303241,5.052123849514094
216.25784940261184,-0.2130732842978614,0.4942032827130865
302.74103917754934,0.7111546558093195,1.38563195667654
290.8707974437344,0.8561159589631889,2.309618586483833
23.04223395387608,-1.3292884533409246,0.5180812871299073
154.81189219227565,1.0933323223991978,0.4537917829461722
315.2097804945818,0.5253781087648621,0.806228277156302
196.2081133648236,-0.2471366485430626,0.1923759194501866
199.99861072520144,-0.2358144551969785,0.235185362696401
155.9091414281745,1.0504474212116977,0.4161728030382161
132.6674076132259,1.136352771270195,1.2319299920769835
342.54126146151714,0.0858835867292659,0.1894438621778784
201.99360933592664,-0.1904526225968901,0.2516289862778457
198.7018616282301,-0.2459886145989479,0.2218127724326132
10.373992775771049,-0.7459455138301205,0.1957494418861627
266.6315643234232,0.5141451672871341,4.994658470110676
194.4126146151709,-0.21926992018365,0.1694618305639321
117.50541817171435,1.0938670292684465,2.060526723601646
145.33564879133093,1.4792624399832814,0.8691423621212431
177.55487635454293,0.3463323269488909,0.092307486555954
265.23506529591555,0.3842771521751377,4.803885717090916
123.88941372603502,1.0926171152495416,1.6691843951234016
274.51180883578775,0.8839995066134246,5.204987253052991
216.4573492636844,-0.2155725242545279,0.4997422007052211
266.73131425395945,0.5036155192645884,5.005126921383318
151.02139483189777,1.207912290542958,0.5727090259732391
217.5545984995832,-0.2254680833437455,0.5245997338224357
341.14476243400946,0.1035182730541029,0.2056623711545932
350.12225618227285,-0.0220609030187275,0.1190740013852251
247.1803278688525,-0.2769707619760532,2.0756884202363306
134.1636565712698,1.1413158884959016,1.172475504218921
301.94303973325924,0.7254015726152944,1.4318092850610369
99.15143095304252,0.6630041641252706,4.650203954515188
46.283967768824674,-1.627178685632956,1.390076913686444
282.0928035565435,0.926254925800096,3.4392234211493125
240.098082800778,-0.3157192840920987,1.4737810179444395
288.7760489024729,0.8760878598755718,2.5248615494772952
184.4376215615449,0.0951504191593431,0.0846862194537785
228.22784106696307,-0.279344224905738,0.8562900198952976
268.12781328146707,0.5774772815817735,5.390542713226849
21.146985273687136,-1.2381479233090835,0.4560712206927022
103.34092803556544,0.8499004206767676,3.7810049697255614
347.3292581272576,0.0265775856257381,0.1421307146732929
89.77493748263407,-0.2404134557093693,7.165325343739631
135.75965545984997,1.1458986971567628,1.1056552854143389
150.22339538760767,1.2285945594956365,0.6018297185494359
73.91469852736871,-1.3375822375907351,3.914012185405324
315.50903028619064,0.520370899413851,0.7959961262371872
278.5018060572381,0.9394410095140834,4.203911957884032
185.53487079744372,0.0560181712886905,0.0884128015008174
50.77271464295638,-1.3829821495532502,1.5278440084105318
59.55070853014727,-1.3639498942557489,2.0857122842206413
320.3967768824673,0.4256207683106824,0.6291141620233025
97.85468185607114,0.5889523113690728,4.958442834054338
240.19783273131424,-0.3152665637652094,1.480088994791276
315.9080300083357,0.5098324670926075,0.783970253661457
51.67046401778272,-1.43597313871288,1.6113387114390216
264.2375659905529,0.2765419764787214,4.614053351975841
76.50819672131148,-1.272571328669145,4.442708256463074
290.77104751319814,0.8574952313379877,2.3193201573673004
41.99472075576549,-1.944256428741712,1.2990872401564728
12.269241455959987,-0.8256091306918175,0.2302836419347806
225.23534315087525,-0.2718547627710665,0.7491283043541699
257.1553209224785,-0.0744958148721462,3.4450484807131594
81.695193109197,-1.0021603874288414,5.334691216626711
9.974993053626008,-0.7281758177463341,0.1886653679016149
315.60878021672687,0.5182314248642924,0.7928236653940408
331.5687691025285,0.219725354109963,0.3398048389318181
273.9133092525702,0.902522257854664,5.366899316130117
313.6137816060017,0.5476871597607857,0.8734612790519486
110.02417338149486,1.0111906161906892,2.7964679658949474
134.76215615448737,1.1415668011828868,1.145638762162831
265.1353153653793,0.3608443136989052,4.782683138982513
287.27979994442904,0.8889518466374616,2.699932435648219
127.48041122534038,1.190400879588853,1.4747334101641394
195.609613781606,-0.2376956792460943,0.1846751451789298
294.46179494303976,0.8219376232648075,1.9776990132825767
97.9544317866074,0.5951894660405905,4.9316410953185255
45.4859683245346,-1.640594992762692,1.3742564024885933
269.52431230897474,0.7050125084876641,5.664039771704725
355.20950263962214,-0.1501523973602053,0.0882534442711479
38.00472353431509,-1.917550327040576,1.094737883426521
334.5612670186163,0.1692110155857094,0.2852062990208251
291.96804667963323,0.8463408440706369,2.1981484154903668
353.71325368157824,-0.1074489347021729,0.0957549767013938
100.74742984162268,0.7451227155675416,4.290023853377719
305.8332870241734,0.6689043793890368,1.2123836373891548
200.8963601000278,-0.2185566634177763,0.2434525058627872
66.03445401500417,-1.379014720668058,2.7492174348404856
233.91358710752988,-0.3110236895665162,1.110303313002475
352.8155043067519,-0.084332484340075,0.1011870358153324
325.0850236176716,0.3258213755710458,0.4895197080233099
274.611558766324,0.8844838297700364,5.182608854143925
204.0883578771881,-0.1826386183046084,0.2776749966675952
281.2948041122534,0.9342455171748208,3.5767046366566038
273.4145595998889,0.9435447736478948,5.567918629988226
192.2181161433732,-0.1614635614467501,0.1424074708915154
84.28869130313977,-0.8081453397952344,5.907993364958408
54.06446235065296,-1.373355849731348,1.7122738852864223
181.74437343706583,0.1976306898484933,0.0828573341114477
317.70352875798835,0.4646001227076163,0.6884420162605069
256.955821061406,-0.0815587850416217,3.413996143915223
119.30091692136703,1.1177811240570688,1.959973205613717
109.9244234509586,1.0099395158767377,2.8089495259674147
241.29508196721312,-0.3088818761089807,1.5523422672310825
336.0575159766602,0.1524892284675135,0.2656693097586834
179.54987496526817,0.2785417112120948,0.0862874334021834
149.4253959433176,1.2714269209514408,0.6437765518211879
223.63934426229508,-0.2559176599854615,0.6944162939767955
144.83689913864964,1.5039212628904302,0.8986248371959769
104.53792720200056,0.8849337917801879,3.572973536732344
313.713531536538,0.545694923158254,0.8692416033504596
217.2553487079745,-0.2242460886366709,0.5189406316116238
187.5298694081689,-0.0184584043645475,0.0989848640430484
250.8710752986941,-0.2373020223340711,2.531335293912916
23.64073353709364,-1.359415713021337,0.5395154899087641
209.17560433453735,-0.1862756921700017,0.3557436640503856
245.68407891080855,-0.288493556179455,1.9241766644514315
113.01667129758268,1.0627761896642631,2.4811730888444643
234.4123367602112,-0.3126863069865883,1.1359007405452552
245.78382884134484,-0.2879977392389774,1.9335453405088203
16.259238677410394,-1.005375172481492,0.3189644926701367
150.9216449013615,1.2097617985885576,0.5763455410898827
25.13698249513754,-1.4282025738294972,0.590102097493163
216.8563489858294,-0.2207553417416896,0.5102226426222601
249.27507641011397,-0.2581974020018807,2.311872904997112
158.9016393442623,0.9625420237072368,0.3479382706268719
92.76743539872189,0.1518658552503235,6.623126212960966
165.28563489858294,0.7653011889383878,0.2259682767438621
177.8541261461517,0.3373126785476175,0.0912747200883631
308.3270352875799,0.6517787607162194,1.0967993209386508
144.63739927757712,1.5152490980558992,0.9115538892886216
298.2522923034176,0.775196212185793,1.6779294877269926
196.6071130869686,-0.2490190702762054,0.1964134536913543
343.3392609058072,0.0764494916968413,0.181003615061869
108.72742428452348,0.9867833141958168,2.955421659501289
